Formula,identifier,MG?
C18Co60Cr22,CR,FALSE
C20Co56Cr24,CR,FALSE
C22Co52Cr26,CR,FALSE
C16Co48Mo36,AM,TRUE
C16Co56Mo28,AM,TRUE
C16Co60Mo24,AM,TRUE
C16Co64Mo20,AM,TRUE
C16Co68Mo16,AM,TRUE
C16Co72Mo12,AM,TRUE
C18Co46Mo36,AM,TRUE
C18Co50Mo32,AM,TRUE
C18Co54Mo28,AM,TRUE
C18Co58Mo24,AM,TRUE
C18Co62Mo20,AM,TRUE
C18Co66Mo16,AM,TRUE
C18Co70Mo12,AM,TRUE
C18Co72Mo10,AM,TRUE
C20Co44Mo36,AM,TRUE
C20Co48Mo32,AM,TRUE
C20Co52Mo28,AM,TRUE
C20Co56Mo24,AM,TRUE
C20Co60Mo20,AM,TRUE
C20Co64Mo16,AM,TRUE
C20Co68Mo12,AM,TRUE
C20Co70Mo10,AM,TRUE
C22Co46Mo32,AM,TRUE
C22Co50Mo28,AM,TRUE
C22Co54Mo24,AM,TRUE
C22Co58Mo20,AM,TRUE
C22Co62Mo16,AM,TRUE
C22Co68Mo10,AM,TRUE
C14Co62Mo24,AC,FALSE
C16Co74Mo10,AC,FALSE
C14Co46Mo40,CR,FALSE
C14Co50Mo36,CR,FALSE
C14Co70Mo16,CR,FALSE
C14Co74Mo12,CR,FALSE
C14Co76Mo10,CR,FALSE
C18Co42Mo40,CR,FALSE
C18Co74Mo8,CR,FALSE
C10Co67.5Si22.5,AM,TRUE
C12.5Co65Si22.5,AM,TRUE
C12.5Co67.5Si20,AM,TRUE
C15Co67.5Si17.5,AM,TRUE
C17.5Co67.5Si15,AM,TRUE
C10Co67.5Si22.5,AC,FALSE
C10Co75Si15,AC,FALSE
C20Co70Si10,AC,FALSE
C0Co70Si30,CR,FALSE
C0Co75Si25,CR,FALSE
C0Co80Si20,CR,FALSE
C0Co85Si15,CR,FALSE
C0Co90Si10,CR,FALSE
C0Co95Si5,CR,FALSE
C0Co100Si0,CR,FALSE
C5Co70Si25,CR,FALSE
C5Co75Si20,CR,FALSE
C5Co80Si15,CR,FALSE
C10Co85Si5,CR,FALSE
C10Co90Si0,CR,FALSE
C15Co75Si10,CR,FALSE
C15Co80Si5,CR,FALSE
C15Co85Si0,CR,FALSE
C20Co75Si5,CR,FALSE
C20Co80Si0,CR,FALSE
C14Co72W14,AM,TRUE
C16Co70W14,AM,TRUE
C16Co72W12,AM,TRUE
C18Co70W12,AM,TRUE
C14Co66W20,AC,FALSE
C14Co70W16,AC,FALSE
C16Co64W20,AC,FALSE
C16Co68W16,AC,FALSE
C16Co74W10,AC,FALSE
C18Co62W20,AC,FALSE
C18Co66W16,AC,FALSE
C18Co68W14,AC,FALSE
C12Co68W20,CR,FALSE
C12Co74W14,CR,FALSE
C14Co76W10,CR,FALSE
C18Co58W24,CR,FALSE
C18Co72W10,CR,FALSE
C20Co68W12,CR,FALSE
C20Co70W10,CR,FALSE
C12.5Co72.5W15,AM,TRUE
C14Co70W16,AM,TRUE
C14Co72W14,AM,TRUE
C15Co70W15,AM,TRUE
C12.5Co67.5W20,AC,FALSE
C12.5Co70W17.5,AC,FALSE
C12.5Co72.5W15,AC,FALSE
C12.5Co75W12.5,AC,FALSE
C12.5Co77.5W10,AC,FALSE
C15Co65W20,AC,FALSE
C15Co67.5W17.5,AC,FALSE
C15Co75W10,AC,FALSE
C17.5Co65W17.5,AC,FALSE
C20Co60W20,AC,FALSE
C2.5Co95W2.5,CR,FALSE
C5Co80W15,CR,FALSE
C5Co85W10,CR,FALSE
C5Co90W5,CR,FALSE
C7.5Co77.5W15,CR,FALSE
C7.5Co82.5W10,CR,FALSE
C7.5Co85W7.5,CR,FALSE
C10Co70W20,CR,FALSE
C10Co75W15,CR,FALSE
C10Co80W10,CR,FALSE
C10Co82.5W7.5,CR,FALSE
C10Co87.5W2.5,CR,FALSE
C12.5Co80W7.5,CR,FALSE
C12.5Co85W2.5,CR,FALSE
C15Co77.5W7.5,CR,FALSE
C15Co80W5,CR,FALSE
C18Co72W10,CR,FALSE
C18Co74.5W7.5,CR,FALSE
C18Co77W5,CR,FALSE
C20Co65W15,CR,FALSE
C20Co70W10,CR,FALSE
C20Co75W5,CR,FALSE
C18Cr26Fe56,AM,TRUE
C18Cr28Fe54,AM,TRUE
C18Cr32Fe50,AM,TRUE
C18Cr36Fe46,AM,TRUE
C18Cr40Fe42,AM,TRUE
C18Cr30Fe52,AM,TRUE
C18Cr40Fe42,AM,TRUE
C20Cr22Fe58,AC,FALSE
C5Cr5Fe90,CR,FALSE
C8Cr20Fe72,CR,FALSE
C8Cr40Fe52,CR,FALSE
C10Cr15Fe75,CR,FALSE
C13Cr40Fe47,CR,FALSE
C14Cr28Fe58,CR,FALSE
C14Cr40Fe46,CR,FALSE
C15Cr10Fe75,CR,FALSE
C18Fe66Mo16,AM,TRUE
C18Fe70Mo12,AM,TRUE
C18Fe62Mo20,AM,TRUE
C18Fe66Mo16,AM,TRUE
C18Fe70Mo12,AM,TRUE
C18Fe74Mo8,AM,TRUE
C6Fe76Mo18,AM,TRUE
C6Fe76Mo18,AM,TRUE
C8Fe75Mo17,AM,TRUE
C8Fe75Mo17,AM,TRUE
C12Fe71Mo17,AM,TRUE
C12Fe71Mo17,AM,TRUE
C16Fe67Mo17,AM,TRUE
C16Fe67Mo17,AM,TRUE
C20Fe63Mo17,AM,TRUE
C20Fe63Mo17,AM,TRUE
C24Fe59Mo17,AM,TRUE
C24Fe59Mo17,AM,TRUE
C2.5Fe82.5P15,AM,TRUE
C3.5Fe81.5P15,AM,TRUE
C4.5Fe80.5P15,AM,TRUE
C6.5Fe77.5P16,AM,TRUE
C6.5Fe78.5P15,AM,TRUE
C6.5Fe78.5P15,AM,TRUE
C6.5Fe80.5P13,AM,TRUE
C6.5Fe82P11.5,AM,TRUE
C9Fe76P15,AM,TRUE
C10Fe75P15,AM,TRUE
C7Fe80P13,AM,TRUE
C8Fe77P15,AM,TRUE
C2.5Fe80P17.5,AM,TRUE
C5Fe75P20,AM,TRUE
C5Fe77.5P17.5,AM,TRUE
C5Fe80P15,AM,TRUE
C7.5Fe72.5P20,AM,TRUE
C7.5Fe75P17.5,AM,TRUE
C7.5Fe77.5P15,AM,TRUE
C7.5Fe80P12.5,AM,TRUE
C10Fe72.5P17.5,AM,TRUE
C10Fe75P15,AM,TRUE
C10Fe77.5P12.5,AM,TRUE
C10Fe80P10,AM,TRUE
C12.5Fe72.5P15,AM,TRUE
C12.5Fe75P12.5,AM,TRUE
C12.5Fe77.5P10,AM,TRUE
C12.5Fe80P7.5,AM,TRUE
C15Fe72.5P12.5,AM,TRUE
C15Fe75P10,AM,TRUE
C15Fe77.5P7.5,AM,TRUE
C17.5Fe72.5P10,AM,TRUE
C17.5Fe75P7.5,AM,TRUE
C5Fe82.5P12.5,AC,FALSE
C7.5Fe82.5P10,AC,FALSE
C10Fe82.5P7.5,AC,FALSE
C15Fe80P5,AC,FALSE
C17.5Fe77.5P5,AC,FALSE
C2.5Fe85P12.5,CR,FALSE
C5Fe85P10,CR,FALSE
C7.5Fe85P7.5,CR,FALSE
C10Fe77.5P12.5,AM,TRUE
C10Fe65Si25,AM,TRUE
C10Fe70Si20,AM,TRUE
C12.5Fe65Si22.5,AM,TRUE
C12.5Fe70Si17.5,AM,TRUE
C15Fe65Si20,AM,TRUE
C15Fe70Si15,AM,TRUE
C17.5Fe65Si17.5,AM,TRUE
C17.5Fe70Si12.5,AM,TRUE
C20Fe65Si15,AM,TRUE
C20Fe70Si10,AM,TRUE
C22.5Fe65Si12.5,AM,TRUE
C25Fe65Si10,AM,TRUE
C20Fe66W14,AM,TRUE
C20Fe68W12,AM,TRUE
C22Fe64W14,AM,TRUE
C22Fe66W12,AM,TRUE
C22Fe68W10,AM,TRUE
C5Fe79W16,CR,FALSE
C6Fe82W12,CR,FALSE
C6Fe86W8,CR,FALSE
C6Fe90W4,CR,FALSE
C7Fe79W14,CR,FALSE
C10Fe74W16,CR,FALSE
C10Fe78W12,CR,FALSE
C10Fe82W8,CR,FALSE
C10Fe86W4,CR,FALSE
C14Fe66W20,CR,FALSE
C14Fe70W16,CR,FALSE
C14Fe74W12,CR,FALSE
C14Fe78W8,CR,FALSE
C14Fe82W4,CR,FALSE
C16Fe80W4,CR,FALSE
C17Fe73W10,CR,FALSE
C18Fe62W20,CR,FALSE
C18Fe66W16,CR,FALSE
C18Fe68W14,CR,FALSE
C18Fe70W12,CR,FALSE
C18Fe74W8,CR,FALSE
C18Fe78W4,CR,FALSE
C20Fe64W16,CR,FALSE
C20Fe70W10,CR,FALSE
C20Fe72W8,CR,FALSE
C20Fe76W4,CR,FALSE
C22Fe62W16,CR,FALSE
C22Fe70W8,CR,FALSE
C22Fe74W4,CR,FALSE
C10Mo20Ni70,AM,TRUE
C12Mo20Ni68,AM,TRUE
C12Mo24Ni64,AM,TRUE
C14Mo20Ni66,AM,TRUE
C14Mo24Ni62,AM,TRUE
C16Mo20Ni64,AM,TRUE
C16Mo24Ni60,AM,TRUE
C10Mo24Ni66,AC,FALSE
C12Mo16Ni72,AC,FALSE
C12Mo28Ni60,AC,FALSE
C14Mo28Ni58,AC,FALSE
C16Mo16Ni68,AC,FALSE
C18Mo24Ni58,AC,FALSE
C18Mo28Ni54,AC,FALSE
C8Mo20Ni72,CR,FALSE
C8Mo28Ni64,CR,FALSE
C10Mo32Ni58,CR,FALSE
C12Mo12Ni76,CR,FALSE
C18Mo12Ni70,CR,FALSE
C18Mo16Ni66,CR,FALSE
C18Mo20Ni62,CR,FALSE
C0Nb80Si20,AM,TRUE
C1Nb80Si19,AM,TRUE
C2Nb80Si18,AM,TRUE
C4Nb80Si16,AM,TRUE
C4Nb80Si16,AM,TRUE
C6Nb80Si14,AM,TRUE
C8Nb80Si12,AM,TRUE
C8Nb80Si12,AM,TRUE
C12.5Ni65Si22.5,AM,TRUE
C12.5Ni67.5Si20,AM,TRUE
C15Ni67.5Si17.5,AM,TRUE
C17.5Ni67.5Si15,AM,TRUE
C0Ni80Si20,CR,FALSE
C0Ni85Si15,CR,FALSE
C0Ni90Si10,CR,FALSE
C0Ni95Si5,CR,FALSE
C0Ni1Si0,CR,FALSE
C5Ni70Si25,CR,FALSE
C5Ni75Si20,CR,FALSE
C5Ni80Si15,CR,FALSE
C5Ni85Si10,CR,FALSE
C5Ni90Si5,CR,FALSE
C5Ni95Si0,CR,FALSE
C10Ni65Si25,CR,FALSE
C10Ni67.5Si22.5,CR,FALSE
C10Ni70Si20,CR,FALSE
C10Ni75Si15,CR,FALSE
C10Ni80Si10,CR,FALSE
C10Ni85Si5,CR,FALSE
C10Ni90Si0,CR,FALSE
C12.5Ni67.5Si20,CR,FALSE
C15Ni67.5Si17.5,CR,FALSE
C15Ni70Si15,CR,FALSE
C15Ni75Si10,CR,FALSE
C15Ni80Si5,CR,FALSE
C15Ni85Si0,CR,FALSE
C20Ni70Si10,CR,FALSE
C20Ni75Si5,CR,FALSE
C20Ni80Si0,CR,FALSE
C0Si13Zr87,CR,FALSE
C0Si15Zr85,CR,FALSE
C0Si17Zr83,CR,FALSE
C3Si12Zr85,CR,FALSE
Ca0Cu27La73,AM,TRUE
Ca0Cu37La63,AM,TRUE
Ca1Cu27.5La71.5,AM,TRUE
Ca1Cu37.5La61.5,AM,TRUE
Ca1.5Cu27.5La71,AM,TRUE
Ca2Cu28La70,AM,TRUE
Ca2Cu37.5La60.5,AM,TRUE
Ca3Cu28.5La68.5,AM,TRUE
Ca3Cu37.5La59.5,AM,TRUE
Ca4Cu29La67,AM,TRUE
Ca4Cu37.5La58.5,AM,TRUE
Ca5Cu30La65,AM,TRUE
Ca5Cu37.5La57.5,AM,TRUE
Ca6Cu31La63,AM,TRUE
Ca6.5Cu37La56.5,AM,TRUE
Ca7Cu32La61,AM,TRUE
Ca7.5Cu36La56.5,AM,TRUE
Ca8Cu32.5La59.5,AM,TRUE
Ca8.5Cu33La58.5,AM,TRUE
Ca8.5Cu35La56.5,AM,TRUE
Ca9Cu33.5La57.5,AM,TRUE
Ca25Cu30Mg45,AM,TRUE
Ca50Cu20Mg30,AM,TRUE
Ca70Cu0Mg30,AM,TRUE
Ca70Cu10Mg20,AM,TRUE
Ca70Cu20Mg10,AM,TRUE
Ca70Cu30Mg0,AM,TRUE
Ca75Cu10Mg15,AM,TRUE
Ca7.5Cu5Mg87.5,AM,TRUE
Ca7.5Cu10Mg82.5,AM,TRUE
Ca5Cu10Mg85,AC,FALSE
Ca11Cu0Mg89,AC,FALSE
Ca5Cu5Mg90,CR,FALSE
Ca7.5Cu0Mg92.5,CR,FALSE
Ca60Ga0Mg40,AM,TRUE
Ca60Ga5Mg35,AM,TRUE
Ca60Ga10Mg30,AM,TRUE
Ca60Ga20Mg20,AM,TRUE
Ca60Ga30Mg10,AM,TRUE
Ca10Mg80Zn10,AM,TRUE
Ca10Mg85Zn5,AM,TRUE
Ca5Mg85Zn10,AC,FALSE
Ca7.5Mg82.5Zn10,AC,FALSE
Ca7.5Mg87.5Zn5,AC,FALSE
Ca10Mg90Zn0,AC,FALSE
Ca5Mg90Zn5,CR,FALSE
Ca7.5Mg92.5Zn0,CR,FALSE
Ce0Cu20Mg80,AM,TRUE
Ce0Cu30Mg70,AM,TRUE
Ce0Cu40Mg60,AM,TRUE
Ce5Cu10Mg85,AM,TRUE
Ce5Cu15Mg80,AM,TRUE
Ce5Cu20Mg75,AM,TRUE
Ce5Cu25Mg70,AM,TRUE
Ce5Cu30Mg65,AM,TRUE
Ce10Cu10Mg80,AM,TRUE
Ce10Cu15Mg75,AM,TRUE
Ce10Cu20Mg70,AM,TRUE
Ce10Cu25Mg65,AM,TRUE
Ce15Cu15Mg70,AM,TRUE
Ce15Cu20Mg65,AM,TRUE
Ce0Cu15Mg85,AC,FALSE
Ce15Cu25Mg60,AC,FALSE
Ce20Cu20Mg60,AC,FALSE
Ce0Cu10Mg90,CR,FALSE
Ce5Cu5Mg90,CR,FALSE
Ce10Cu5Mg85,CR,FALSE
Ce15Cu5Mg80,CR,FALSE
Ce15Cu10Mg75,CR,FALSE
Ce20Cu5Mg75,CR,FALSE
Ce20Cu10Mg70,CR,FALSE
Ce20Cu15Mg65,CR,FALSE
Ce20Cu25Mg55,CR,FALSE
Ce25Cu25Mg50,CR,FALSE
Ce5Mg75Ni20,AM,TRUE
Ce5Mg85Ni10,AM,TRUE
Ce10Mg60Ni30,AM,TRUE
Ce10Mg70Ni20,AM,TRUE
Ce10Mg72Ni18,AM,TRUE
Ce10Mg75Ni15,AM,TRUE
Ce10Mg80Ni10,AM,TRUE
Ce10Mg85Ni5,AM,TRUE
Ce15Mg75Ni10,AM,TRUE
Ce20Mg50Ni30,AM,TRUE
Ce20Mg60Ni20,AM,TRUE
Ce0Mg80Ni20,AM,TRUE
Ce0Mg85Ni15,AM,TRUE
Ce0Mg90Ni10,AM,TRUE
Ce5Mg75Ni20,AM,TRUE
Ce5Mg85Ni10,AM,TRUE
Ce10Mg60Ni30,AM,TRUE
Ce10Mg70Ni20,AM,TRUE
Ce10Mg72Ni18,AM,TRUE
Ce10Mg75Ni15,AM,TRUE
Ce10Mg80Ni10,AM,TRUE
Ce10Mg85Ni5,AM,TRUE
Ce15Mg75Ni10,AM,TRUE
Ce20Mg50Ni30,AM,TRUE
Ce20Mg60Ni20,AM,TRUE
Ce5Mg90Ni5,AC,FALSE
Ce20Mg40Ni40,AC,FALSE
Ce20Mg70Ni10,AC,FALSE
Ce30Mg40Ni30,AC,FALSE
Ce0Mg70Ni30,CR,FALSE
Ce10Mg90Ni0,CR,FALSE
Ce10Mg80Ni10,AM,TRUE
Ce3Mg85Zn12,AM,TRUE
Co70Cr10P20,AM,TRUE
Co66Cr18Zr16,AM,TRUE
Co67.5Cr16Zr16.5,AM,TRUE
Co69Cr14Zr17,AM,TRUE
Co71Cr12Zr17,AM,TRUE
Co72.5Cr10Zr17.5,AM,TRUE
Co72.8Cr20Zr7.2,AM,TRUE
Co74.5Cr8Zr17.5,AM,TRUE
Co75Cr18Zr7,AM,TRUE
Co76.5Cr6Zr17.5,AM,TRUE
Co77.5Cr16Zr6.5,AM,TRUE
Co78.5Cr4Zr17.5,AM,TRUE
Co80Cr14Zr6,AM,TRUE
Co81Cr2Zr17,AM,TRUE
Co82Cr12Zr6,AM,TRUE
Co84Cr0Zr16,AM,TRUE
Co84Cr10Zr6,AM,TRUE
Co85.5Cr8Zr6.5,AM,TRUE
Co87.2Cr6Zr6.8,AM,TRUE
Co88.5Cr4Zr7.5,AM,TRUE
Co89.7Cr2Zr8.3,AM,TRUE
Co91Cr0Zr9,AM,TRUE
Co60Cr30Zr10,AM,TRUE
Co65Cr25Zr10,AM,TRUE
Co70Cr20Zr10,AM,TRUE
Co75Cr15Zr10,AM,TRUE
Co80Cr10Zr10,AM,TRUE
Co85Cr5Zr10,AM,TRUE
Co90Cr0Zr10,AM,TRUE
Co75.4Cr12.6Zr12,AM,TRUE
Co77Cr11.6Zr11.4,AM,TRUE
Co78Cr11.2Zr10.8,AM,TRUE
Co79Cr10.6Zr10.4,AM,TRUE
Co80Cr10Zr10,AM,TRUE
Co81.2Cr9.6Zr9.2,AM,TRUE
Co83.4Cr8.3Zr8.3,AM,TRUE
Co85Cr5Zr10,AM,TRUE
Co90Cr0Zr10,AM,TRUE
Co72.9Cr17.1Zr10,AM,TRUE
Co0Fe90Zr10,AM,TRUE
Co10Fe80Zr10,AM,TRUE
Co18Fe72Zr10,AM,TRUE
Co30Fe60Zr10,AM,TRUE
Co45Fe45Zr10,AM,TRUE
Co60Fe30Zr10,AM,TRUE
Co72Fe18Zr10,AM,TRUE
Co0Fe90Zr10,AM,TRUE
Co9Fe81Zr10,AM,TRUE
Co18Fe72Zr10,AM,TRUE
Co27Fe63Zr10,AM,TRUE
Co36Fe54Zr10,AM,TRUE
Co54Fe36Zr10,AM,TRUE
Co72Fe18Zr10,AM,TRUE
Co90Fe0Zr10,AM,TRUE
Co0Fe90Zr10,AM,TRUE
Co4Fe86Zr10,AM,TRUE
Co10Fe80Zr10,AM,TRUE
Co20Fe70Zr10,AM,TRUE
Co30Fe60Zr10,AM,TRUE
Co40Fe50Zr10,AM,TRUE
Co50Fe40Zr10,AM,TRUE
Co60Fe30Zr10,AM,TRUE
Co70Fe20Zr10,AM,TRUE
Co80Fe10Zr10,AM,TRUE
Co85Fe5Zr10,AM,TRUE
Co90Fe0Zr10,AM,TRUE
Co80Fe10Zr10,AM,TRUE
Co85Fe5Zr10,AM,TRUE
Co90Fe0Zr10,AM,TRUE
Co0Fe90Zr10,AM,TRUE
Co4Fe86Zr10,AM,TRUE
Co10Fe80Zr10,AM,TRUE
Co30Fe60Zr10,AM,TRUE
Co60Fe30Zr10,AM,TRUE
Co90Fe0Zr10,AM,TRUE
Co72Fe18Zr10,AM,TRUE
Co0Fe30Zr70,AM,TRUE
Co0Fe91Zr9,AM,TRUE
Co30Fe0Zr70,AM,TRUE
Co55Fe0Zr45,AM,TRUE
Co85Fe0Zr15,AM,TRUE
Co0Fe90Zr10,AM,TRUE
Co9Fe81Zr10,AM,TRUE
Co22.5Fe67.5Zr10,AM,TRUE
Co45Fe45Zr10,AM,TRUE
Co67.5Fe22.5Zr10,AM,TRUE
Co90Fe0Zr10,AM,TRUE
Co0Fe90Zr10,AM,TRUE
Co4Fe86Zr10,AM,TRUE
Co10Fe80Zr10,AM,TRUE
Co20Fe70Zr10,AM,TRUE
Co30Fe60Zr10,AM,TRUE
Co40Fe50Zr10,AM,TRUE
Co10Fe80Zr10,AM,TRUE
Co40Fe50Zr10,AM,TRUE
Co70.6Gd14Mo15.4,AM,TRUE
Co72.8Gd19.4Mo7.8,AM,TRUE
Co73Gd12.9Mo14.1,AM,TRUE
Co75.6Gd8.4Mo16,AM,TRUE
Co30Hf67P3,AM,TRUE
Co33Hf67P0,AM,TRUE
Co24Hf67Si9,AM,TRUE
Co33Hf67Si0,AM,TRUE
Co0Mn90Zr10,AM,TRUE
Co2Mn88Zr10,AM,TRUE
Co5Mn85Zr10,AM,TRUE
Co10Mn80Zr10,AM,TRUE
Co65.5Mo20Zr14.5,AM,TRUE
Co67Mo18Zr15,AM,TRUE
Co68.6Mo16Zr15.4,AM,TRUE
Co70.3Mo14Zr15.7,AM,TRUE
Co72Mo12Zr16,AM,TRUE
Co74Mo10Zr16,AM,TRUE
Co74.8Mo20Zr5.2,AM,TRUE
Co75.7Mo8Zr16.3,AM,TRUE
Co77Mo18Zr5,AM,TRUE
Co77.5Mo6Zr16.5,AM,TRUE
Co79Mo16Zr5,AM,TRUE
Co79.7Mo4Zr16.3,AM,TRUE
Co81Mo14Zr5,AM,TRUE
Co82Mo2Zr16,AM,TRUE
Co83Mo12Zr5,AM,TRUE
Co84Mo0Zr16,AM,TRUE
Co84.8Mo10Zr5.2,AM,TRUE
Co86.5Mo8Zr5.5,AM,TRUE
Co88Mo6Zr6,AM,TRUE
Co89Mo4Zr7,AM,TRUE
Co90Mo2Zr8,AM,TRUE
Co91Mo0Zr9,AM,TRUE
Co80Mo9.5Zr10.5,AM,TRUE
Co74.5Mo13Zr12.5,AM,TRUE
Co78Mo10.8Zr11.2,AM,TRUE
Co79.5Mo10Zr10.5,AM,TRUE
Co80Mo10Zr10,AM,TRUE
Co81.6Mo9Zr9.4,AM,TRUE
Co82.4Mo8.6Zr9,AM,TRUE
Co85Mo5Zr10,AM,TRUE
Co86.2Mo6.4Zr7.4,AM,TRUE
Co90Mo0Zr10,AM,TRUE
Co2Ni77P21,AM,TRUE
Co2Ni78.5P19.5,AM,TRUE
Co2Ni80P18,AM,TRUE
Co3.5Ni75.5P21,AM,TRUE
Co3.5Ni77P19.5,AM,TRUE
Co3.5Ni78.5P18,AM,TRUE
Co5Ni74P21,AM,TRUE
Co5Ni75.5P19.5,AM,TRUE
Co5Ni77P18,AM,TRUE
Co7Ni72P21,AM,TRUE
Co7Ni73.5P19.5,AM,TRUE
Co7Ni75P18,AM,TRUE
Co9Ni72P19,AM,TRUE
Co2Ni76P22,CR,FALSE
Co2Ni81P17,CR,FALSE
Co3.5Ni74.5P22,CR,FALSE
Co3.5Ni79.5P17,CR,FALSE
Co5Ni73P22,CR,FALSE
Co5Ni78P17,CR,FALSE
Co7Ni71P22,CR,FALSE
Co7Ni76P17,CR,FALSE
Co9Ni69.5P21.5,CR,FALSE
Co9Ni74P17,CR,FALSE
Co10Ni68.5P21.5,CR,FALSE
Co10Ni71P19,CR,FALSE
Co10Ni73P17,CR,FALSE
Co12.5Ni66P21.5,CR,FALSE
Co12.5Ni68.5P19,CR,FALSE
Co12.5Ni70.5P17,CR,FALSE
Co14Ni64.5P21.5,CR,FALSE
Co14Ni67P19,CR,FALSE
Co14Ni69P17,CR,FALSE
Co16Ni65P19,CR,FALSE
Co0Ni50Ta50,AM,TRUE
Co10Ni40Ta50,AM,TRUE
Co80Ni10Zr10,AM,TRUE
Co85Ni5Zr10,AM,TRUE
Co88Ni2Zr10,AM,TRUE
Co90Ni0Zr10,AM,TRUE
Co30Ni20Zr50,AM,TRUE
Co0Ni33Zr67,AM,TRUE
Co33Ni0.05Zr66.95,AM,TRUE
Co33Ni0.1Zr66.9,AM,TRUE
Co33Ni0.15Zr66.85,AM,TRUE
Co33Ni0.2Zr66.8,AM,TRUE
Co15Ni28.05Zr56.95,AM,TRUE
Co5Ni31.35Zr63.65,AM,TRUE
Co10Ni29.7Zr60.3,AM,TRUE
Co15Ni28.05Zr56.95,AM,TRUE
Co20Ni26.4Zr53.6,AM,TRUE
Co22P11Zr67,AM,TRUE
Co28P5Zr67,AM,TRUE
Co33P0Zr67,AM,TRUE
Co1.7Pd81.8Si16.5,AM,TRUE
Co4.2Pd79.3Si16.5,AM,TRUE
Co6.7Pd76.8Si16.5,AM,TRUE
Co10Pd73.5Si16.5,AM,TRUE
Co12.5Pd71Si16.5,AM,TRUE
Co15Pd68.5Si16.5,AM,TRUE
Co20.9Pd62.6Si16.5,CR,FALSE
Co10Pd70Si20,AM,TRUE
Co25Pd10Zr65,AM,TRUE
Co30Pd5Zr65,AM,TRUE
Co34Pd1Zr65,AM,TRUE
Co54Pd1Zr45,AM,TRUE
Co85Si5Zr10,AM,TRUE
Co88Si2Zr10,AM,TRUE
Co90Si0Zr10,AM,TRUE
Co66V20Zr14,AM,TRUE
Co67.5V18Zr14.5,AM,TRUE
Co69.2V16Zr14.8,AM,TRUE
Co71V14Zr15,AM,TRUE
Co72.5V20Zr7.5,AM,TRUE
Co72.8V12Zr15.2,AM,TRUE
Co74.5V10Zr15.5,AM,TRUE
Co75V18Zr7,AM,TRUE
Co76.3V8Zr15.7,AM,TRUE
Co77.2V16Zr6.8,AM,TRUE
Co78V6Zr16,AM,TRUE
Co79.5V14Zr6.5,AM,TRUE
Co80V4Zr16,AM,TRUE
Co81.5V12Zr6.5,AM,TRUE
Co82V2Zr16,AM,TRUE
Co83.5V10Zr6.5,AM,TRUE
Co84V0Zr16,AM,TRUE
Co85V8Zr7,AM,TRUE
Co86.5V6Zr7.5,AM,TRUE
Co88V4Zr8,AM,TRUE
Co89.5V2Zr8.5,AM,TRUE
Co91V0Zr9,AM,TRUE
Co75.8V12Zr12.2,AM,TRUE
Co79.2V10.6Zr10.2,AM,TRUE
Co80V10Zr10,AM,TRUE
Co80V10Zr10,AM,TRUE
Co81.8V9Zr9.2,AM,TRUE
Co84V8Zr8,AM,TRUE
Co85V5Zr10,AM,TRUE
Co90V0Zr10,AM,TRUE
Co74W12Zr14,AM,TRUE
Co74W13Zr13,AM,TRUE
Co74.5W14Zr11.5,AM,TRUE
Co75W10Zr15,AM,TRUE
Co76.4W8Zr15.6,AM,TRUE
Co77W14Zr9,AM,TRUE
Co78.2W6Zr15.8,AM,TRUE
Co79.5W13Zr7.5,AM,TRUE
Co80W4Zr16,AM,TRUE
Co82W2Zr16,AM,TRUE
Co82W12Zr6,AM,TRUE
Co84W0Zr16,AM,TRUE
Co84.8W10Zr5.2,AM,TRUE
Co86.8W8Zr5.2,AM,TRUE
Co88.5W6Zr5.5,AM,TRUE
Co89.8W4Zr6.2,AM,TRUE
Co90.2W2Zr7.8,AM,TRUE
Co91W0Zr9,AM,TRUE
Co78W8Zr14,AM,TRUE
Co80W10Zr10,AM,TRUE
Co80.5W7Zr12.5,AM,TRUE
Co82.2W6.6Zr11.2,AM,TRUE
Co84W6Zr10,AM,TRUE
Co85W5Zr10,AM,TRUE
Co85.5W5Zr9.5,AM,TRUE
Co90W0Zr10,AM,TRUE
Cr0Fe80P20,AM,TRUE
Cr2Fe78P20,AM,TRUE
Cr4Fe76P20,AM,TRUE
Cr6Fe74P20,AM,TRUE
Cr8Fe72P20,AM,TRUE
Cr7Fe76P17,AM,TRUE
Cr73Fe10P17,AM,TRUE
Cr74Fe9P17,AM,TRUE
Cr23Fe55P22,AM,TRUE
Cr24Fe56.5P19.5,AM,TRUE
Cr25Fe57.5P17.5,AM,TRUE
Cr26Fe59.5P14.5,AM,TRUE
Cr26Fe60.5P13.5,AM,TRUE
Cr8Fe72P20,AM,TRUE
Cr0Fe90Zr10,AM,TRUE
Cr4Fe86Zr10,AM,TRUE
Cr6Fe84Zr10,AM,TRUE
Cr8Fe82Zr10,AM,TRUE
Cr10Fe80Zr10,AM,TRUE
Cr15Fe75Zr10,AM,TRUE
Cr17Fe73Zr10,AM,TRUE
Cr20Fe70Zr10,AM,TRUE
Cr25Fe65Zr10,AM,TRUE
Cr2Fe88Zr10,AM,TRUE
Cr4Fe86Zr10,AM,TRUE
Cr7Fe83Zr10,AM,TRUE
Cr10Fe80Zr10,AM,TRUE
Cr0Ni80P20,AM,TRUE
Cr3Ni77P20,AM,TRUE
Cr5Ni75P20,AM,TRUE
